,ID,N_VICTIMAS,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,COORDENADAS_X,COORDENADAS_Y,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,SEMESTRE
457,2019-0022,1,2019-03-15,00:00:00,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,1,-58.39123782,-34.62352245,AUTO-SD,AUTO,NO IDENTIFICADO,2019,PASAJERO_ACOMPAÑANTE,MASCULINO,42,2019-03-15,1
458,2019-0023,1,2019-03-16,08:28:00,PAZ GRAL. AV. Y JACQUES AMADEO,GRAL PAZ,9,-58.52922765,-34.63637963,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,34,2019-03-16,1
459,2019-0024,1,2019-03-19,07:12:00,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,1,-58.37208118,-34.58541957,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,32,2019-03-19,1
460,2019-0025,1,2019-03-22,13:10:00,MITRE BARTOLOME Y SANCHEZ DE BUSTAMANTE,CALLE,5,-58.41458534,-34.60937557,PEATON-AUTO,PEATON,AUTO,2019,PEATON,MASCULINO,27,2019-04-04,1
461,2019-0026,1,2019-03-28,07:32:00,FERNANDEZ DE LA CRUZ F. GRAL. AV. Y LARRAZABAL,AVENIDA,8,-58.47976785,-34.69153196,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,42,2019-03-28,1
462,2019-0027,1,2019-03-28,11:11:00,SANTA FE AV. Y AZCUENAGA,AVENIDA,2,-58.39990285,-34.59511714,MULTIPLE,BICICLETA,MULTIPLE,2019,CICLISTA,MASCULINO,37,2019-03-28,1
463,2019-0028,1,2019-04-06,09:15:00,JUSTO JUAN B. AV. y OROÑO NICASIO,AVENIDA,11,-58.46051346,-34.60588536,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,FEMENINO,42,2019-04-06,1
464,2019-0029,1,2019-04-07,10:15:00,FERNANDEZ DE LA CRUZ F. GRAL. AV. Y LACARRA AV.,AVENIDA,8,-58.47976785,-34.69153196,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,27,2019-04-07,1
465,2019-0030,1,2019-04-09,16:00:00,ALVAREZ DONATO TTE. GRAL. Y YERBAL,CALLE,7,-58.45457546,-34.62447891,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,25,2019-04-09,1
466,2019-0031,1,2019-04-12,19:55:00,CORDOBA AV. Y MADERO EDUARDO AV.,AVENIDA,1,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,CICLISTA,MASCULINO,20,2019-04-12,1
467,2019-0032,1,2019-04-16,11:00:00,CAMARONES Y ALVAREZ DONATO TTE. GRAL. AV.,AVENIDA,11,-58.46415322,-34.6044379,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,83,2019-04-18,1
468,2019-0033,1,2019-04-18,01:00:00,AUTOPISTA 25 DE MAYO Y HUERGO ING. AV.,AUTOPISTA,1,-58.36607137,-34.62150748,MOTO-SD,MOTO,NO IDENTIFICADO,2019,CONDUCTOR,MASCULINO,25,2019-04-18,1
469,2019-0034,1,2019-04-21,09:08:00,MORENO PERITO AV. 3050,AVENIDA,7,-58.45537373,-34.65093074,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,42,2019-04-21,1
470,2019-0035,1,2019-04-23,14:10:00,SUIPACHA 665,CALLE,1,-58.37942637,-34.60053054,PEATON-BICICLETA,PEATON,BICICLETA,2019,PEATON,FEMENINO,75,2019-04-23,1
471,2019-0036,1,2019-04-26,22:46:00,RIGLOS Y FORMOSA,CALLE,6,-58.4368044,-34.62147504,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,34,2019-05-02,1
472,2019-0037,1,2019-05-01,23:10:00,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,3,-58.40778291,-34.61971907,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,17,2019-05-01,1
473,2019-0038,1,2019-05-04,14:10:00,UDAONDO GUILLERMO AV. Y FIGUEROA ALCORTA PRES. AV.,AVENIDA,13,-58.45212523,-34.54628513,PEATON-MOTO,PEATON,MOTO,2019,PEATON,FEMENINO,42,2019-05-05,1
474,2019-0039,1,2019-05-09,03:05:00,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,-58.46749188,-34.63551751,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,28,2019-05-09,1
475,2019-0040,1,2019-05-09,12:45:00,PUAN Y SANTANDER,CALLE,7,-58.4426358,-34.63679732,MOTO-SD,MOTO,NO IDENTIFICADO,2019,CONDUCTOR,MASCULINO,44,2019-05-15,1
476,2019-0041,1,2019-05-11,20:30:00,ALBERDI JUAN BAUTISTA AV. Y ANDALGALA,AVENIDA,9,-58.51140289,-34.65846419,MULTIPLE,AUTO,MULTIPLE,2019,PASAJERO_ACOMPAÑANTE,FEMENINO,78,2019-05-11,1
477,2019-0042,1,2019-05-14,15:00:00,LIMA Y CONSTITUCION,CALLE,1,-58.38211431,-34.62465368,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,39,2019-05-14,1
478,2019-0043,1,2019-05-21,09:00:00,CORDOBA AV. Y MADERO EDUARDO AV.,AVENIDA,1,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,CICLISTA,FEMENINO,42,2019-05-21,1
479,2019-0044,1,2019-05-27,12:45:00,BOEDO AV. 650,AVENIDA,5,-58.41635217,-34.62036547,PEATON-MOTO,PEATON,MOTO,2019,PEATON,FEMENINO,77,2019-05-29,1
480,2019-0045,1,2019-06-03,07:27:00,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,14,-58.41316147,-34.57579669,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,33,2019-06-03,1
481,2019-0046,1,2019-06-04,09:00:00,GRAL PAZ Y CABILDO,GRAL PAZ,13,-58.47617802,-34.53825652,MOTO-AUTO,MOTO,AUTO,2019,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2019-06-04,1
482,2019-0047,1,2019-06-06,10:00:00,CASEROS AV. 1700,AVENIDA,4,-58.38641783,-34.63330028,PEATON-CARGAS,PEATON,CARGAS,2019,PEATON,MASCULINO,76,2019-06-06,1
483,2019-0048,1,2019-06-07,07:00:00,AVELLANEDA AV. 1548,AVENIDA,6,-58.45322169,-34.62038137,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,32,2019-06-07,1
484,2019-0049,1,2019-06-08,09:20:00,CIUDAD DE LA PAZ Y MENDOZA,CALLE,13,-58.45849057,-34.56166498,PEATON-CARGAS,PEATON,CARGAS,2019,PEATON,FEMENINO,72,2019-06-09,1
485,2019-0050,1,2019-06-08,23:35:00,SALGUERO JERONIMO Y HONDURAS AV.,AVENIDA,14,-58.41829559,-34.59411677,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,21,2019-06-09,1
486,2019-0051,1,2019-06-11,10:00:00,FILIBERTO JUAN DE DIOS Y OLAVARRIA,CALLE,4,-58.36376488,-34.63832093,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,41,2019-06-11,1
487,2019-0053,1,2019-06-14,17:20:00,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,8,-58.46442668,-34.66004784,AUTO-AUTO,AUTO,AUTO,2019,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2019-06-14,1
488,2019-0054,1,2019-06-20,03:00:00,GANDARA 2976,CALLE,15,-58.48222035,-34.58428769,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,21,2019-06-20,1
489,2019-0055,1,2019-06-20,19:45:00,GUEVARA TRINIDAD Y MADERO EDUARDO AV.,AVENIDA,1,-58.36819005,-34.60283208,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,47,2019-06-21,1
490,2019-0056,1,2019-06-29,17:16:00,BOYACA AV. 305,AVENIDA,7,-58.45877601,-34.62330939,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,75,2019-06-29,1
491,2019-0057,1,2019-07-05,19:00:00,ARTILLEROS Y LA PAMPA,CALLE,13,-58.44196498,-34.55760517,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,63,2019-07-08,2
492,2019-0058,1,2019-07-10,09:20:00,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,10,-58.50622631,-34.63627822,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,39,2019-07-10,2
493,2019-0059,1,2019-07-13,22:35:00,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,1,-58.3841088,-34.63099197,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,30,2019-07-13,2
494,2019-0060,1,2019-07-17,11:20:00,ACOSTA MARIANO AV. Y FALCON RAMON L. CNEL.,AVENIDA,10,-58.48100602,-34.63504312,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,78,2019-07-17,2
495,2019-0061,1,2019-07-17,18:40:00,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,13,-58.45200171,-34.5578132,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,FEMENINO,58,2019-07-17,2
496,2019-0062,1,2019-08-01,23:00:00,PINO VIRREY DEL Y CAMPOS LUIS M. AV.,AVENIDA,13,-58.44462132,-34.56201105,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,FEMENINO,60,2019-08-02,2
497,2019-0063,1,2019-08-04,01:30:00,FOREST AV. Y MAURE,AVENIDA,15,-58.45220688,-34.58711712,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,PASAJERO_ACOMPAÑANTE,MASCULINO,42,2019-08-04,2
498,2019-0064,1,2019-08-06,03:15:00,BOYACA AV. Y AVELLANEDA AV,AVENIDA,7,-58.4596221,-34.6224514,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,20,2019-08-06,2
499,2019-0065,1,2019-08-08,16:45:00,BARCO CENTENERA DEL Y TILCARA,CALLE,4,-58.4197085,-34.65414867,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,FEMENINO,55,2019-08-09,2
500,2019-0066,1,2019-08-11,21:15:00,RIESTRA AV. Y BOLIVAR,AVENIDA,7,-58.44187596,-34.64938031,PEATON-AUTO,PEATON,AUTO,2019,PEATON,MASCULINO,40,2019-08-11,2
501,2019-0067,1,2019-08-14,15:00:00,CASTRO EMILIO 4706,CALLE,10,-58.49101637,-34.64276621,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,35,2019-08-14,2
502,2019-0068,1,2019-08-14,17:40:00,27 DE FEBRERO AV. 5600,AVENIDA,8,-58.42493829,-34.66256502,MOTO-MOTO,MOTO,MOTO,2019,CONDUCTOR,MASCULINO,53,2019-08-14,2
503,2019-0069,1,2019-08-17,05:25:00,GARAY JUAN DE AV. 2874,AVENIDA,4,-58.40489318,-34.62930162,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,43,2019-08-17,2
504,2019-0070,1,2019-08-22,12:30:00,SCALABRINI ORTIZ RAUL AV. y GORRITI,AVENIDA,14,-58.4268668,-34.59217875,MOTO-BICICLETA,MOTO,BICICLETA,2019,CONDUCTOR,MASCULINO,25,2019-08-22,2
505,2019-0071,1,2019-08-27,11:30:00,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,9,-58.479611,-34.65620398,PEATON-CARGAS,PEATON,CARGAS,2019,PEATON,MASCULINO,42,2019-08-27,2
506,2019-0072,1,2019-08-28,06:20:00,ALBERDI JUAN BAUTISTA AV. Y AZUL,AVENIDA,10,-58.47439934,-34.63524207,AUTO-AUTO,AUTO,AUTO,2019,CONDUCTOR,MASCULINO,22,2019-09-02,2
507,2019-0073,1,2019-08-29,01:50:00,ALVAREZ THOMAS AV. 1788,AVENIDA,15,-58.46711912,-34.57926018,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,29,2019-09-06,2
508,2019-0074,1,2019-08-29,09:00:00,LUGONES LEOPOLDO AV. Y PAZ GRAL. AV.,AUTOPISTA,13,-58.46514781,-34.53465378,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,35,2019-08-29,2
509,2019-0075,1,2019-08-30,23:20:00,SAN ANTONIO Y LUJAN,CALLE,4,-58.37571078,-34.65584079,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,31,2019-08-30,2
510,2019-0076,1,2019-09-05,18:00:00,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,4,-58.37157668,-34.65429986,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,FEMENINO,29,2019-09-05,2
511,2019-0077,1,2019-09-08,03:40:00,FIGUEROA ALCORTA PRES. AV. Y TAGLE,AVENIDA,14,-58.39811256,-34.58070186,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,28,2019-09-08,2
512,2019-0078,1,2019-09-12,08:25:00,EINSTEIN ALBERTO Y ALCORTA AMANCIO AV.,AVENIDA,4,-58.41125934,-34.6541774,PEATON-CARGAS,PEATON,CARGAS,2019,PEATON,FEMENINO,72,2019-09-15,2
513,2019-0079,1,2019-09-17,05:30:00,AGRELO Y COLOMBRES,CALLE,5,-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,57,2019-09-17,2
514,2019-0080,1,2019-09-17,18:40:00,CABILDO AV. y PAZ GRAL. AV.,GRAL PAZ,13,-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,2019,PEATON,MASCULINO,76,2019-09-17,2
515,2019-0081,1,2019-09-23,16:00:00,ELCANO AV. 4300,AVENIDA,15,-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,67,2019-10-07,2
516,2019-0082,1,2019-09-25,07:45:00,RABANAL FRANCISCO INTENDENTE AV. 2428,AVENIDA,8,-58.42985146,-34.6611974,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,CICLISTA,MASCULINO,47,2019-09-25,2
517,2019-0083,1,2019-09-26,08:00:00,MONTE Y CORVALAN,CALLE,9,-58.48457413,-34.6583909,AUTO-AUTO,AUTO,AUTO,2019,CONDUCTOR,MASCULINO,73,2019-09-26,2
518,2019-0084,1,2019-09-27,11:45:00,TANDIL Y LA FUENTE,CALLE,7,-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,CICLISTA,FEMENINO,40,2019-09-27,2
519,2019-0085,1,2019-10-09,22:18:00,CARDOSO Y BACACAY,CALLE,10,-58.49261744,-34.6341913,BICICLETA-TREN,BICICLETA,TREN,2019,CICLISTA,MASCULINO,20,2019-10-09,2
520,2019-0086,1,2019-10-15,14:10:00,CORRIENTES AV. 6700,AVENIDA,15,-58.45283186,-34.5884156,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,29,2019-10-15,2
521,2019-0087,1,2019-10-21,21:00:00,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,12,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,2019,CONDUCTOR,MASCULINO,41,2019-10-21,2
522,2019-0088,1,2019-10-22,20:00:00,ALCORTA AMANCIO AV. Y BONAVENA OSCAR NATALIO,AVENIDA,4,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,27,2019-10-22,2
523,2019-0089,1,2019-10-23,15:45:00,BROWN ALTE. AV. Y BLANES JUAN MANUEL,AVENIDA,4,-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,2019,PEATON,FEMENINO,92,2019-10-23,2
524,2019-0090,1,2019-10-24,18:26:00,ALBERDI JUAN BAUTISTA AV. 5455,AVENIDA,9,-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,2019,PEATON,MASCULINO,67,2019-10-26,2
525,2019-0091,1,2019-11-01,20:50:00,JUSTO JUAN B. AV. Y CAMARGO,AVENIDA,15,-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,35,2019-11-01,2
526,2019-0092,1,2019-11-03,10:30:00,BRIN MINISTRO Y SUAREZ,CALLE,4,-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,37,2019-11-03,2
527,2019-0093,1,2019-11-13,11:50:00,NIZA Y JUSTO JUAN B. AV.,AVENIDA,11,-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,2019,CICLISTA,MASCULINO,16,2019-11-13,2
528,2019-0094,1,2019-11-18,14:00:00,CAMARGO Y SERRANO,CALLE,15,-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,2019,PASAJERO_ACOMPAÑANTE,FEMENINO,42,2019-11-18,2
529,2019-0095,1,2019-11-20,15:30:00,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,1,-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,42,2019-11-20,2
530,2019-0096,1,2019-11-22,19:33:00,CASEROS AV. Y PIEDRAS,AVENIDA,1,-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,PEATON,MASCULINO,73,2019-11-22,2
531,2019-0097,1,2019-11-25,08:50:00,AUTOPISTA PERITO MORENO KM 56,AUTOPISTA,9,-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,2019,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-11-25,2
532,2019-0098,1,2019-11-25,14:00:00,GUZMAN 365,AVENIDA,15,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2019,PASAJERO_ACOMPAÑANTE,FEMENINO,61,2019-11-29,2
533,2019-0100,1,2019-12-05,17:30:00,de los constituyentes av. 4300,AVENIDA,12,-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,38,2019-12-18,2
534,2019-0101,1,2019-12-17,04:20:00,MORENO PERITO AV. Y TILCARA AV.,AVENIDA,4,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,2019,CONDUCTOR,MASCULINO,25,2019-12-17,2
535,2019-0102,1,2019-12-17,14:30:00,IBARROLA Y GORDILLO TIMOTEO,CALLE,9,-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,18,2019-12-18,2
537,2019-0104,1,2019-12-21,04:25:00,RIVADAVIA AV. Y PERGAMINO,AVENIDA,10,-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,2019,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-12-22,2
538,2019-0105,1,2019-05-05,11:00:00,SANTO TOME Y SEGUROLA AV.,AVENIDA,10,-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,82,2019-05-08,1
539,2020-0001,1,2020-01-04,10:40:00,URIARTE Y LOYOLA,CALLE,15,-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,2020,PEATON,FEMENINO,87,2020-01-04,1
540,2020-0002,1,2020-01-05,20:00:00,SARAZA Y VARELA AV.,AVENIDA,7,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,36,2020-01-07,1
541,2020-0003,1,2020-01-11,06:00:00,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,3,-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,44,2020-01-11,1
542,2020-0004,1,2020-01-14,21:40:00,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,1,-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,82,2020-01-15,1
543,2020-0005,1,2020-01-14,06:00:00,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,3,-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,CONDUCTOR,MASCULINO,25,2020-02-10,1
544,2020-0006,1,2020-01-20,12:55:00,LAFUENTE AV. 2250,AVENIDA,8,-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,2020,CONDUCTOR,MASCULINO,23,2020-01-20,1
545,2020-0007,1,2020-01-27,00:37:00,CHILE Y LIMA,CALLE,1,-58.3815685,-34.61648696,PEATON-MOTO,PEATON,MOTO,2020,PEATON,MASCULINO,52,2020-01-27,1
546,2020-0008,1,2020-01-30,07:10:00,CORDOBA AV. Y JEAN JAURES,AVENIDA,2,-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,2020,CONDUCTOR,MASCULINO,49,2020-01-30,1
547,2020-0009,1,2020-02-04,14:50:00,PERON JUAN DOMINGO TTE. GENERAL Y SALGUERO JERONIMO,CALLE,5,-58.41985649,-34.6060085,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,48,2020-02-05,1
548,2020-0010,1,2020-02-08,05:45:00,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,1,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,42,2020-02-08,1
549,2020-0011,1,2020-02-12,11:29:00,COLOMBRES 466,CALLE,5,-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,2020,CONDUCTOR,MASCULINO,31,2020-02-12,1
550,2020-0012,1,2020-02-18,21:00:00,MEXICO 2860,CALLE,3,-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,2020,PEATON,FEMENINO,66,2020-02-18,1
551,2020-0013,1,2020-02-20,12:00:00,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,15,-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,2020,PEATON,FEMENINO,58,2020-03-03,1
552,2020-0014,1,2020-02-27,02:14:00,BERMUDEZ Y NOGOYA,CALLE,11,-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,CONDUCTOR,MASCULINO,42,2020-02-27,1
553,2020-0015,1,2020-02-28,14:30:00,BRASIL AV. Y PASEO COLON AV.,AVENIDA,1,-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,CONDUCTOR,MASCULINO,29,2020-02-28,1
554,2020-0016,1,2020-02-29,13:00:00,ALEMLEANDRO N. AV. 770,AVENIDA,1,-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,68,2020-03-09,1
555,2020-0017,1,2020-03-05,23:00:00,BELGRANO AV. Y RINCON,AVENIDA,3,-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,42,2020-03-05,1
556,2020-0018,1,2020-03-09,14:00:00,UDAONDO GUILLERMO AV. 901,AVENIDA,13,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,31,2020-03-09,1
557,2020-0019,1,2020-03-10,21:00:00,CONSTITUCION Y CASTRO,CALLE,5,-58.41972364,-34.6284667,PEATON-AUTO,PEATON,AUTO,2020,PEATON,FEMENINO,80,2020-03-10,1
558,2020-0020,1,2020-03-13,17:30:00,PUEYRREDON AV. Y GOMEZ VALENTIN,AVENIDA,3,-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,2020,PEATON,FEMENINO,74,2020-03-17,1
559,2020-0021,1,2020-03-14,16:50:00,BRAVO MARIO 1279,CALLE,2,-58.4145159,-34.59488319,PEATON-AUTO,PEATON,AUTO,2020,PEATON,FEMENINO,87,2020-03-14,1
560,2020-0022,1,2020-04-07,06:15:00,DELLEPIANE LUIS TTE. GRAL. Y ESCALADA AV.,AUTOPISTA,9,-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,2020,PASAJERO_ACOMPAÑANTE,MASCULINO,44,2020-04-07,1
561,2020-0023,1,2020-04-09,18:42:00,ARAOZ DE LAMADRID GREGORIO GRAL. Y BROWN ALTE. AV.,AVENIDA,4,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,2020,CONDUCTOR,MASCULINO,44,2020-05-03,1
562,2020-0024,1,2020-04-24,07:58:00,MURGUIONDO 1339,CALLE,9,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,2020,CONDUCTOR,MASCULINO,53,2020-04-24,1
563,2020-0025,1,2020-05-12,05:35:00,RIVADAVIA AV. 2551,AVENIDA,3,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,2020,PEATON,MASCULINO,42,2020-05-12,1
564,2020-0026,1,2020-05-17,06:40:00,LUGONES LEOPOLDO AV. KM 61,AUTOPISTA,14,,,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,28,2020-05-17,1
565,2020-0027,1,2020-05-18,08:00:00,DELLEPIANE LUIS TTE. GRAL. Y MONTIEL,AVENIDA,8,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,2020,PEATON,MASCULINO,76,2020-05-18,1
566,2020-0028,1,2020-05-19,10:00:00,SCALABRINI ORTIZ RAUL AV. Y WARNES AV.,AVENIDA,15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,91,2020-05-23,1
567,2020-0029,1,2020-06-10,14:00:00,PAZ GRAL. AV. y ROFFO ANGEL H. DR.,GRAL PAZ,9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,PEATON,MASCULINO,80,2020-06-12,1
568,2020-0030,1,2020-06-16,15:00:00,SAN MARTIN AV. 1550,AVENIDA,6,-58.45158942,-34.6064658,MULTIPLE,MOTO,MULTIPLE,2020,CONDUCTOR,MASCULINO,40,2020-06-16,1
569,2020-0031,1,2020-06-30,08:00:00,GARZON EUGENIO GRAL. AV. y LARRAYA,AVENIDA,9,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,2020,CONDUCTOR,MASCULINO,29,2020-06-30,1
570,2020-0032,1,2020-07-10,23:00:00,CORRIENTES AV. Y SERRANO,AVENIDA,15,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,2020,CONDUCTOR,MASCULINO,21,2020-07-10,2
571,2020-0033,1,2020-07-19,06:25:00,PAZ GRAL. AV. Y DEL LIBERTADOR AV.,GRAL PAZ,13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2020,CONDUCTOR,MASCULINO,32,2020-07-19,2
